5.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.004464286, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': 0.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
1030.0, {'nt1': -0.035714287, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.20982143, 'nt15': -0.5848214, 'nt16': -0.071428575, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -1.7767857, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 2, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 5, 'nt15': 7, 'nt16': 1, 'nt2': 22, 'nt3': 23, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 11, 'nt8': 0, 'nt9': 0}, {'nt1': 2, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 8, 'nt15': 8, 'nt16': 1, 'nt2': 26, 'nt3': 58, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 11, 'nt8': 0, 'nt9': 0}, 
1035.0, {'nt1': -0.09821428, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.013392857, 'nt14': -0.2857143, 'nt15': -0.5, 'nt16': -0.09375, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -2.0535715, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 3, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 5, 'nt15': 8, 'nt16': 1, 'nt2': 24, 'nt3': 21, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 12, 'nt8': 0, 'nt9': 0}, {'nt1': 3, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 7, 'nt15': 8, 'nt16': 1, 'nt2': 24, 'nt3': 55, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 14, 'nt8': 0, 'nt9': 0}, 
1040.0, {'nt1': -0.1875, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.02232143, 'nt14': -0.36160713, 'nt15': -0.45535713, 'nt16': -0.116071425, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -2.424107, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 4, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 4, 'nt15': 9, 'nt16': 1, 'nt2': 24, 'nt3': 20, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 12, 'nt8': 0, 'nt9': 0}, {'nt1': 4, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 7, 'nt15': 9, 'nt16': 1, 'nt2': 26, 'nt3': 53, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 18, 'nt8': 0, 'nt9': 0}, 
1045.0, {'nt1': -0.28125, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.004464286, 'nt14': -0.23660715, 'nt15': -0.39285713, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -2.794643, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 5, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 2, 'nt15': 8, 'nt16': 0, 'nt2': 24, 'nt3': 21, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 15, 'nt8': 0, 'nt9': 0}, {'nt1': 5, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 4, 'nt15': 8, 'nt16': 0, 'nt2': 24, 'nt3': 50, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 22, 'nt8': 0, 'nt9': 0}, 
1050.0, {'nt1': -0.39732143, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.04464286, 'nt14': -0.25, 'nt15': -0.3794643, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.004464286, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -3.200893, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 6, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 2, 'nt14': 2, 'nt15': 6, 'nt16': 0, 'nt2': 24, 'nt3': 22, 'nt4': 1, 'nt5': 0, 'nt6': 0, 'nt7': 17, 'nt8': 0, 'nt9': 0}, {'nt1': 6, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 2, 'nt14': 4, 'nt15': 6, 'nt16': 0, 'nt2': 25, 'nt3': 47, 'nt4': 1, 'nt5': 0, 'nt6': 0, 'nt7': 23, 'nt8': 0, 'nt9': 0}, 
1055.0, {'nt1': -0.5535714, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.04910714, 'nt14': -0.29464287, 'nt15': -0.24107143, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.004464286, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -3.7589285, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 7, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 2, 'nt14': 3, 'nt15': 3, 'nt16': 0, 'nt2': 24, 'nt3': 23, 'nt4': 1, 'nt5': 0, 'nt6': 0, 'nt7': 20, 'nt8': 0, 'nt9': 0}, {'nt1': 7, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 2, 'nt14': 6, 'nt15': 4, 'nt16': 0, 'nt2': 28, 'nt3': 46, 'nt4': 1, 'nt5': 0, 'nt6': 0, 'nt7': 26, 'nt8': 0, 'nt9': 0}, 
1060.0, {'nt1': -0.72321427, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.10714286, 'nt14': -0.29464287, 'nt15': -0.12946428, 'nt16': -0.004464286, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 8, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 3, 'nt14': 4, 'nt15': 1, 'nt16': 1, 'nt2': 24, 'nt3': 23, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 22, 'nt8': 0, 'nt9': 0}, {'nt1': 8, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 3, 'nt14': 5, 'nt15': 2, 'nt16': 1, 'nt2': 32, 'nt3': 49, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 28, 'nt8': 0, 'nt9': 0}, 
1065.0, {'nt1': -0.90625, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.19642857, 'nt14': -0.3392857, 'nt15': -0.17857143, 'nt16': -0.026785715, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 4, 'nt14': 4, 'nt15': 1, 'nt16': 1, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 23, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 4, 'nt14': 4, 'nt15': 3, 'nt16': 1, 'nt2': 33, 'nt3': 51, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 29, 'nt8': 0, 'nt9': 0}, 
1070.0, {'nt1': -1.1071428, 'nt10': 0.0, 'nt11': -0.017857144, 'nt12': 0.0, 'nt13': -0.14732143, 'nt14': -0.18303572, 'nt15': -0.09375, 'nt16': -0.04910714, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -0.013392857}, {'nt1': 9, 'nt10': 0, 'nt11': 1, 'nt12': 0, 'nt13': 3, 'nt14': 3, 'nt15': 1, 'nt16': 1, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 24, 'nt8': 0, 'nt9': 1}, {'nt1': 9, 'nt10': 0, 'nt11': 1, 'nt12': 0, 'nt13': 4, 'nt14': 5, 'nt15': 3, 'nt16': 1, 'nt2': 35, 'nt3': 53, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 30, 'nt8': 0, 'nt9': 1}, 
1075.0, {'nt1': -1.3080357, 'nt10': 0.0, 'nt11': -0.04464286, 'nt12': 0.0, 'nt13': -0.08928572, 'nt14': -0.10714286, 'nt15': -0.18303572, 'nt16': -0.071428575, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -0.008928572}, {'nt1': 9, 'nt10': 0, 'nt11': 2, 'nt12': 0, 'nt13': 2, 'nt14': 1, 'nt15': 3, 'nt16': 1, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 24, 'nt8': 0, 'nt9': 1}, {'nt1': 9, 'nt10': 0, 'nt11': 2, 'nt12': 0, 'nt13': 3, 'nt14': 3, 'nt15': 5, 'nt16': 1, 'nt2': 35, 'nt3': 53, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 30, 'nt8': 0, 'nt9': 1}, 
1080.0, {'nt1': -1.5089285, 'nt10': 0.0, 'nt11': -0.08928572, 'nt12': 0.0, 'nt13': -0.10714286, 'nt14': -0.11160714, 'nt15': -0.29464287, 'nt16': -0.09375, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -0.058035713}, {'nt1': 9, 'nt10': 0, 'nt11': 2, 'nt12': 0, 'nt13': 1, 'nt14': 1, 'nt15': 3, 'nt16': 1, 'nt2': 24, 'nt3': 23, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 24, 'nt8': 0, 'nt9': 3}, {'nt1': 9, 'nt10': 0, 'nt11': 2, 'nt12': 0, 'nt13': 2, 'nt14': 2, 'nt15': 5, 'nt16': 1, 'nt2': 35, 'nt3': 52, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 30, 'nt8': 0, 'nt9': 3}, 
1085.0, {'nt1': -1.7098215, 'nt10': 0.0, 'nt11': -0.14285715, 'nt12': 0.0, 'nt13': -0.12053572, 'nt14': -0.10714286, 'nt15': -0.40625, 'nt16': -0.13839285, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -0.05357143}, {'nt1': 9, 'nt10': 0, 'nt11': 3, 'nt12': 0, 'nt13': 4, 'nt14': 2, 'nt15': 3, 'nt16': 2, 'nt2': 24, 'nt3': 20, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 24, 'nt8': 0, 'nt9': 1}, {'nt1': 9, 'nt10': 0, 'nt11': 3, 'nt12': 0, 'nt13': 4, 'nt14': 3, 'nt15': 5, 'nt16': 2, 'nt2': 35, 'nt3': 49, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 30, 'nt8': 0, 'nt9': 1}, 
1090.0, {'nt1': -1.9151785, 'nt10': -0.004464286, 'nt11': -0.23214285, 'nt12': 0.0, 'nt13': -0.116071425, 'nt14': -0.21428572, 'nt15': -0.5223214, 'nt16': -0.04464286, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 1, 'nt11': 5, 'nt12': 0, 'nt13': 4, 'nt14': 5, 'nt15': 3, 'nt16': 1, 'nt2': 24, 'nt3': 20, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 24, 'nt8': 0, 'nt9': 0}, {'nt1': 10, 'nt10': 1, 'nt11': 5, 'nt12': 0, 'nt13': 4, 'nt14': 7, 'nt15': 6, 'nt16': 1, 'nt2': 36, 'nt3': 47, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 30, 'nt8': 0, 'nt9': 0}, 
1095.0, {'nt1': -2.1160715, 'nt10': -0.03125, 'nt11': -0.34375, 'nt12': 0.0, 'nt13': -0.20535715, 'nt14': -0.25892857, 'nt15': -0.6473214, 'nt16': -0.06696428, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 2, 'nt11': 5, 'nt12': 0, 'nt13': 4, 'nt14': 4, 'nt15': 3, 'nt16': 1, 'nt2': 24, 'nt3': 20, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 24, 'nt8': 0, 'nt9': 0}, {'nt1': 10, 'nt10': 2, 'nt11': 5, 'nt12': 0, 'nt13': 4, 'nt14': 7, 'nt15': 6, 'nt16': 1, 'nt2': 36, 'nt3': 46, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 31, 'nt8': 0, 'nt9': 0}, 
1100.0, {'nt1': -2.3169644, 'nt10': -0.004464286, 'nt11': -0.47767857, 'nt12': 0.0, 'nt13': -0.14732143, 'nt14': -0.21428572, 'nt15': -0.81696427, 'nt16': -0.08928572, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 1, 'nt11': 7, 'nt12': 0, 'nt13': 3, 'nt14': 2, 'nt15': 5, 'nt16': 1, 'nt2': 24, 'nt3': 19, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 22, 'nt8': 0, 'nt9': 0}, {'nt1': 10, 'nt10': 1, 'nt11': 7, 'nt12': 0, 'nt13': 3, 'nt14': 4, 'nt15': 9, 'nt16': 1, 'nt2': 36, 'nt3': 45, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 29, 'nt8': 0, 'nt9': 0}, 
1105.0, {'nt1': -2.513393, 'nt10': 0.0, 'nt11': -0.6339286, 'nt12': 0.0, 'nt13': -0.21428572, 'nt14': -0.14732143, 'nt15': -1.0535715, 'nt16': -0.11160714, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 0, 'nt11': 7, 'nt12': 0, 'nt13': 3, 'nt14': 2, 'nt15': 7, 'nt16': 1, 'nt2': 24, 'nt3': 18, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 20, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 0, 'nt11': 7, 'nt12': 0, 'nt13': 3, 'nt14': 3, 'nt15': 11, 'nt16': 1, 'nt2': 38, 'nt3': 43, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 26, 'nt8': 0, 'nt9': 0}, 
1110.0, {'nt1': -2.7142856, 'nt10': 0.0, 'nt11': -0.8125, 'nt12': 0.0, 'nt13': -0.071428575, 'nt14': -0.15625, 'nt15': -0.9910714, 'nt16': -0.13392857, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 0, 'nt11': 8, 'nt12': 0, 'nt13': 3, 'nt14': 2, 'nt15': 7, 'nt16': 1, 'nt2': 24, 'nt3': 18, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 18, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 0, 'nt11': 8, 'nt12': 0, 'nt13': 3, 'nt14': 4, 'nt15': 10, 'nt16': 1, 'nt2': 38, 'nt3': 41, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 22, 'nt8': 0, 'nt9': 0}, 
1115.0, {'nt1': -2.9151785, 'nt10': 0.0, 'nt11': -1.0044643, 'nt12': 0.0, 'nt13': -0.13839285, 'nt14': -0.20982143, 'nt15': -1.1919643, 'nt16': -0.15625, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 0, 'nt11': 9, 'nt12': 0, 'nt13': 3, 'nt14': 4, 'nt15': 7, 'nt16': 1, 'nt2': 24, 'nt3': 16, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 18, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 0, 'nt11': 9, 'nt12': 0, 'nt13': 3, 'nt14': 5, 'nt15': 10, 'nt16': 1, 'nt2': 38, 'nt3': 40, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 22, 'nt8': 0, 'nt9': 0}, 
1120.0, {'nt1': -3.1160715, 'nt10': 0.0, 'nt11': -1.21875, 'nt12': 0.0, 'nt13': -0.102678575, 'nt14': -0.116071425, 'nt15': -1.4151785, 'nt16': -0.17857143, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 0, 'nt11': 11, 'nt12': 0, 'nt13': 2, 'nt14': 2, 'nt15': 7, 'nt16': 1, 'nt2': 24, 'nt3': 18, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 16, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 0, 'nt11': 11, 'nt12': 0, 'nt13': 2, 'nt14': 4, 'nt15': 10, 'nt16': 1, 'nt2': 37, 'nt3': 43, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 18, 'nt8': 0, 'nt9': 0}, 
1125.0, {'nt1': -3.3169644, 'nt10': 0.0, 'nt11': -1.4910715, 'nt12': 0.0, 'nt13': -0.15178572, 'nt14': -0.14285715, 'nt15': -1.4017857, 'nt16': -0.20089285, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 0, 'nt11': 12, 'nt12': 0, 'nt13': 3, 'nt14': 3, 'nt15': 7, 'nt16': 1, 'nt2': 24, 'nt3': 18, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 16, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 0, 'nt11': 14, 'nt12': 0, 'nt13': 3, 'nt14': 5, 'nt15': 9, 'nt16': 1, 'nt2': 33, 'nt3': 43, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 18, 'nt8': 0, 'nt9': 0}, 
1130.0, {'nt1': -3.517857, 'nt10': 0.0, 'nt11': -1.8169643, 'nt12': 0.0, 'nt13': -0.15625, 'nt14': -0.21875, 'nt15': -1.3705357, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 0, 'nt11': 12, 'nt12': 0, 'nt13': 5, 'nt14': 4, 'nt15': 7, 'nt16': 0, 'nt2': 24, 'nt3': 18, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 14, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 0, 'nt11': 15, 'nt12': 0, 'nt13': 5, 'nt14': 7, 'nt15': 8, 'nt16': 0, 'nt2': 30, 'nt3': 44, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 16, 'nt8': 0, 'nt9': 0}, 
1135.0, {'nt1': -3.71875, 'nt10': 0.0, 'nt11': -1.5758928, 'nt12': 0.0, 'nt13': -0.0625, 'nt14': -0.19642857, 'nt15': -0.93303573, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 0, 'nt11': 12, 'nt12': 0, 'nt13': 2, 'nt14': 3, 'nt15': 5, 'nt16': 0, 'nt2': 24, 'nt3': 18, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 14, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 0, 'nt11': 17, 'nt12': 0, 'nt13': 2, 'nt14': 6, 'nt15': 6, 'nt16': 0, 'nt2': 29, 'nt3': 45, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 17, 'nt8': 0, 'nt9': 0}, 
1140.0, {'nt1': -3.919643, 'nt10': 0.0, 'nt11': -1.9776785, 'nt12': 0.0, 'nt13': -0.013392857, 'nt14': -0.28125, 'nt15': -0.7589286, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 0, 'nt11': 14, 'nt12': 0, 'nt13': 1, 'nt14': 3, 'nt15': 4, 'nt16': 0, 'nt2': 24, 'nt3': 18, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 12, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 0, 'nt11': 19, 'nt12': 0, 'nt13': 1, 'nt14': 7, 'nt15': 6, 'nt16': 0, 'nt2': 29, 'nt3': 45, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 16, 'nt8': 0, 'nt9': 0}, 
1145.0, {'nt1': -4.0, 'nt10': 0.0, 'nt11': -2.4285715, 'nt12': 0.0, 'nt13': -0.008928572, 'nt14': -0.34375, 'nt15': -0.4330357, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 0, 'nt11': 16, 'nt12': 0, 'nt13': 1, 'nt14': 3, 'nt15': 2, 'nt16': 0, 'nt2': 22, 'nt3': 21, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 12, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 0, 'nt11': 21, 'nt12': 0, 'nt13': 1, 'nt14': 7, 'nt15': 3, 'nt16': 0, 'nt2': 25, 'nt3': 48, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 13, 'nt8': 0, 'nt9': 0}, 
1150.0, {'nt1': -4.0, 'nt10': 0.0, 'nt11': -2.138393, 'nt12': 0.0, 'nt13': -0.0625, 'nt14': -0.35267857, 'nt15': -0.4375, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -0.017857144}, {'nt1': 9, 'nt10': 0, 'nt11': 15, 'nt12': 0, 'nt13': 3, 'nt14': 5, 'nt15': 2, 'nt16': 0, 'nt2': 20, 'nt3': 23, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 12, 'nt8': 0, 'nt9': 1}, {'nt1': 9, 'nt10': 0, 'nt11': 21, 'nt12': 0, 'nt13': 3, 'nt14': 8, 'nt15': 2, 'nt16': 0, 'nt2': 23, 'nt3': 54, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 13, 'nt8': 0, 'nt9': 1}, 
1155.0, {'nt1': -4.0, 'nt10': 0.0, 'nt11': -1.84375, 'nt12': 0.0, 'nt13': -0.04910714, 'nt14': -0.39732143, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 0, 'nt11': 13, 'nt12': 0, 'nt13': 2, 'nt14': 4, 'nt15': 0, 'nt16': 0, 'nt2': 17, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 12, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 0, 'nt11': 17, 'nt12': 0, 'nt13': 2, 'nt14': 7, 'nt15': 0, 'nt16': 0, 'nt2': 24, 'nt3': 60, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 12, 'nt8': 0, 'nt9': 0}, 
1160.0, {'nt1': -4.0, 'nt10': 0.0, 'nt11': -2.2232144, 'nt12': 0.0, 'nt13': -0.09375, 'nt14': -0.4419643, 'nt15': -0.008928572, 'nt16': 0.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 0, 'nt11': 13, 'nt12': 0, 'nt13': 2, 'nt14': 5, 'nt15': 1, 'nt16': 0, 'nt2': 17, 'nt3': 23, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 12, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 0, 'nt11': 17, 'nt12': 0, 'nt13': 2, 'nt14': 10, 'nt15': 2, 'nt16': 0, 'nt2': 26, 'nt3': 60, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 15, 'nt8': 0, 'nt9': 0}, 
